version,1
info,team,Mumbai Indians
info,team,Kolkata Knight Riders
info,gender,male
info,season,2007/08
info,date,2008/05/16
info,competition,Indian Premier League
info,match_number,38
info,venue,Wankhede Stadium
info,city,Mumbai
info,toss_winner,Mumbai Indians
info,toss_decision,field
info,player_of_match,SM Pollock
info,umpire,BR Doctrove
info,umpire,DJ Harper
info,reserve_umpire,SN Bandekar
info,tv_umpire,I Shivram
info,match_referee,FM Engineer
info,winner,Mumbai Indians
info,winner_wickets,8
ball,1,0.1,Kolkata Knight Riders,Salman Butt,A Chopra,SM Pollock,0,0,"",""
ball,1,0.2,Kolkata Knight Riders,Salman Butt,A Chopra,SM Pollock,0,0,"",""
ball,1,0.3,Kolkata Knight Riders,Salman Butt,A Chopra,SM Pollock,4,0,"",""
ball,1,0.4,Kolkata Knight Riders,Salman Butt,A Chopra,SM Pollock,1,0,"",""
ball,1,0.5,Kolkata Knight Riders,A Chopra,Salman Butt,SM Pollock,0,0,"",""
ball,1,0.6,Kolkata Knight Riders,A Chopra,Salman Butt,SM Pollock,0,0,"",""
ball,1,1.1,Kolkata Knight Riders,Salman Butt,A Chopra,A Nehra,0,0,"",""
ball,1,1.2,Kolkata Knight Riders,Salman Butt,A Chopra,A Nehra,6,0,"",""
ball,1,1.3,Kolkata Knight Riders,Salman Butt,A Chopra,A Nehra,0,0,"",""
ball,1,1.4,Kolkata Knight Riders,Salman Butt,A Chopra,A Nehra,0,0,"",""
ball,1,1.5,Kolkata Knight Riders,Salman Butt,A Chopra,A Nehra,0,1,"",""
ball,1,1.6,Kolkata Knight Riders,Salman Butt,A Chopra,A Nehra,0,0,"",""
ball,1,1.7,Kolkata Knight Riders,Salman Butt,A Chopra,A Nehra,0,0,"",""
ball,1,2.1,Kolkata Knight Riders,A Chopra,Salman Butt,SM Pollock,0,0,"",""
ball,1,2.2,Kolkata Knight Riders,A Chopra,Salman Butt,SM Pollock,1,0,"",""
ball,1,2.3,Kolkata Knight Riders,Salman Butt,A Chopra,SM Pollock,0,1,"",""
ball,1,2.4,Kolkata Knight Riders,Salman Butt,A Chopra,SM Pollock,0,0,"",""
ball,1,2.5,Kolkata Knight Riders,Salman Butt,A Chopra,SM Pollock,2,0,"",""
ball,1,2.6,Kolkata Knight Riders,Salman Butt,A Chopra,SM Pollock,0,0,caught,Salman Butt
ball,1,2.7,Kolkata Knight Riders,SC Ganguly,A Chopra,SM Pollock,0,0,run out,A Chopra
ball,1,3.1,Kolkata Knight Riders,DJ Hussey,SC Ganguly,A Nehra,0,0,"",""
ball,1,3.2,Kolkata Knight Riders,DJ Hussey,SC Ganguly,A Nehra,0,1,"",""
ball,1,3.3,Kolkata Knight Riders,DJ Hussey,SC Ganguly,A Nehra,0,0,"",""
ball,1,3.4,Kolkata Knight Riders,DJ Hussey,SC Ganguly,A Nehra,1,0,"",""
ball,1,3.5,Kolkata Knight Riders,SC Ganguly,DJ Hussey,A Nehra,1,0,"",""
ball,1,3.6,Kolkata Knight Riders,DJ Hussey,SC Ganguly,A Nehra,0,0,"",""
ball,1,3.7,Kolkata Knight Riders,DJ Hussey,SC Ganguly,A Nehra,0,1,"",""
ball,1,3.8,Kolkata Knight Riders,DJ Hussey,SC Ganguly,A Nehra,1,0,"",""
ball,1,4.1,Kolkata Knight Riders,DJ Hussey,SC Ganguly,SM Pollock,0,0,"",""
ball,1,4.2,Kolkata Knight Riders,DJ Hussey,SC Ganguly,SM Pollock,0,0,caught,DJ Hussey
ball,1,4.3,Kolkata Knight Riders,Mohammad Hafeez,SC Ganguly,SM Pollock,0,0,"",""
ball,1,4.4,Kolkata Knight Riders,Mohammad Hafeez,SC Ganguly,SM Pollock,0,0,"",""
ball,1,4.5,Kolkata Knight Riders,Mohammad Hafeez,SC Ganguly,SM Pollock,0,0,"",""
ball,1,4.6,Kolkata Knight Riders,Mohammad Hafeez,SC Ganguly,SM Pollock,1,0,"",""
ball,1,5.1,Kolkata Knight Riders,Mohammad Hafeez,SC Ganguly,DJ Bravo,0,0,"",""
ball,1,5.2,Kolkata Knight Riders,Mohammad Hafeez,SC Ganguly,DJ Bravo,4,0,"",""
ball,1,5.3,Kolkata Knight Riders,Mohammad Hafeez,SC Ganguly,DJ Bravo,0,0,"",""
ball,1,5.4,Kolkata Knight Riders,Mohammad Hafeez,SC Ganguly,DJ Bravo,0,0,"",""
ball,1,5.5,Kolkata Knight Riders,Mohammad Hafeez,SC Ganguly,DJ Bravo,0,0,"",""
ball,1,5.6,Kolkata Knight Riders,Mohammad Hafeez,SC Ganguly,DJ Bravo,0,1,"",""
ball,1,5.7,Kolkata Knight Riders,Mohammad Hafeez,SC Ganguly,DJ Bravo,0,0,"",""
ball,1,6.1,Kolkata Knight Riders,SC Ganguly,Mohammad Hafeez,SM Pollock,0,0,"",""
ball,1,6.2,Kolkata Knight Riders,SC Ganguly,Mohammad Hafeez,SM Pollock,0,0,"",""
ball,1,6.3,Kolkata Knight Riders,SC Ganguly,Mohammad Hafeez,SM Pollock,1,0,"",""
ball,1,6.4,Kolkata Knight Riders,Mohammad Hafeez,SC Ganguly,SM Pollock,0,0,caught,Mohammad Hafeez
ball,1,6.5,Kolkata Knight Riders,WP Saha,SC Ganguly,SM Pollock,1,0,"",""
ball,1,6.6,Kolkata Knight Riders,SC Ganguly,WP Saha,SM Pollock,0,0,"",""
ball,1,7.1,Kolkata Knight Riders,WP Saha,SC Ganguly,DJ Bravo,0,0,"",""
ball,1,7.2,Kolkata Knight Riders,WP Saha,SC Ganguly,DJ Bravo,0,0,"",""
ball,1,7.3,Kolkata Knight Riders,WP Saha,SC Ganguly,DJ Bravo,0,0,"",""
ball,1,7.4,Kolkata Knight Riders,WP Saha,SC Ganguly,DJ Bravo,0,0,"",""
ball,1,7.5,Kolkata Knight Riders,WP Saha,SC Ganguly,DJ Bravo,0,0,caught,WP Saha
ball,1,7.6,Kolkata Knight Riders,LR Shukla,SC Ganguly,DJ Bravo,0,0,"",""
ball,1,8.1,Kolkata Knight Riders,SC Ganguly,LR Shukla,A Nehra,0,0,"",""
ball,1,8.2,Kolkata Knight Riders,SC Ganguly,LR Shukla,A Nehra,1,0,"",""
ball,1,8.3,Kolkata Knight Riders,LR Shukla,SC Ganguly,A Nehra,0,0,"",""
ball,1,8.4,Kolkata Knight Riders,LR Shukla,SC Ganguly,A Nehra,0,1,"",""
ball,1,8.5,Kolkata Knight Riders,SC Ganguly,LR Shukla,A Nehra,0,0,"",""
ball,1,8.6,Kolkata Knight Riders,SC Ganguly,LR Shukla,A Nehra,4,0,"",""
ball,1,9.1,Kolkata Knight Riders,LR Shukla,SC Ganguly,RR Raje,0,0,bowled,LR Shukla
ball,1,9.2,Kolkata Knight Riders,AB Agarkar,SC Ganguly,RR Raje,4,0,"",""
ball,1,9.3,Kolkata Knight Riders,AB Agarkar,SC Ganguly,RR Raje,4,0,"",""
