version,1
info,team,Kings XI Punjab
info,team,Delhi Daredevils
info,gender,male
info,season,2014
info,date,2014/05/25
info,competition,Indian Premier League
info,match_number,55
info,venue,"Punjab Cricket Association Stadium, Mohali"
info,city,Chandigarh
info,toss_winner,Kings XI Punjab
info,toss_decision,field
info,player_of_match,M Vohra
info,umpire,HDPK Dharmasena
info,umpire,VA Kulkarni
info,reserve_umpire,UV Gandhe
info,tv_umpire,PG Pathak
info,match_referee,RS Mahanama
info,winner,Kings XI Punjab
info,winner_wickets,7
ball,1,0.1,Delhi Daredevils,KP Pietersen,MA Agarwal,P Awana,0,0,"",""
ball,1,0.2,Delhi Daredevils,KP Pietersen,MA Agarwal,P Awana,1,0,"",""
ball,1,0.3,Delhi Daredevils,MA Agarwal,KP Pietersen,P Awana,1,0,"",""
ball,1,0.4,Delhi Daredevils,KP Pietersen,MA Agarwal,P Awana,0,0,"",""
ball,1,0.5,Delhi Daredevils,KP Pietersen,MA Agarwal,P Awana,0,0,"",""
ball,1,0.6,Delhi Daredevils,KP Pietersen,MA Agarwal,P Awana,4,0,"",""
ball,1,1.1,Delhi Daredevils,MA Agarwal,KP Pietersen,AR Patel,1,0,"",""
ball,1,1.2,Delhi Daredevils,KP Pietersen,MA Agarwal,AR Patel,0,0,"",""
ball,1,1.3,Delhi Daredevils,KP Pietersen,MA Agarwal,AR Patel,4,0,"",""
ball,1,1.4,Delhi Daredevils,KP Pietersen,MA Agarwal,AR Patel,1,0,"",""
ball,1,1.5,Delhi Daredevils,MA Agarwal,KP Pietersen,AR Patel,0,0,"",""
ball,1,1.6,Delhi Daredevils,MA Agarwal,KP Pietersen,AR Patel,0,0,"",""
ball,1,2.1,Delhi Daredevils,KP Pietersen,MA Agarwal,MG Johnson,1,0,"",""
ball,1,2.2,Delhi Daredevils,MA Agarwal,KP Pietersen,MG Johnson,0,0,caught,MA Agarwal
ball,1,2.3,Delhi Daredevils,KD Karthik,KP Pietersen,MG Johnson,4,0,"",""
ball,1,2.4,Delhi Daredevils,KD Karthik,KP Pietersen,MG Johnson,0,0,"",""
ball,1,2.5,Delhi Daredevils,KD Karthik,KP Pietersen,MG Johnson,0,0,"",""
ball,1,2.6,Delhi Daredevils,KD Karthik,KP Pietersen,MG Johnson,4,0,"",""
ball,1,3.1,Delhi Daredevils,KP Pietersen,KD Karthik,P Awana,0,0,"",""
ball,1,3.2,Delhi Daredevils,KP Pietersen,KD Karthik,P Awana,0,0,"",""
ball,1,3.3,Delhi Daredevils,KP Pietersen,KD Karthik,P Awana,0,0,"",""
ball,1,3.4,Delhi Daredevils,KP Pietersen,KD Karthik,P Awana,4,0,"",""
ball,1,3.5,Delhi Daredevils,KP Pietersen,KD Karthik,P Awana,1,0,"",""
ball,1,3.6,Delhi Daredevils,KD Karthik,KP Pietersen,P Awana,4,0,"",""
ball,1,4.1,Delhi Daredevils,KP Pietersen,KD Karthik,MG Johnson,4,0,"",""
ball,1,4.2,Delhi Daredevils,KP Pietersen,KD Karthik,MG Johnson,0,0,"",""
ball,1,4.3,Delhi Daredevils,KP Pietersen,KD Karthik,MG Johnson,3,0,"",""
ball,1,4.4,Delhi Daredevils,KD Karthik,KP Pietersen,MG Johnson,1,0,"",""
ball,1,4.5,Delhi Daredevils,KP Pietersen,KD Karthik,MG Johnson,4,0,"",""
ball,1,4.6,Delhi Daredevils,KP Pietersen,KD Karthik,MG Johnson,1,0,"",""
ball,1,5.1,Delhi Daredevils,KP Pietersen,KD Karthik,P Awana,0,1,"",""
ball,1,5.2,Delhi Daredevils,KD Karthik,KP Pietersen,P Awana,0,0,caught,KD Karthik
ball,1,5.3,Delhi Daredevils,KM Jadhav,KP Pietersen,P Awana,0,0,"",""
ball,1,5.4,Delhi Daredevils,KM Jadhav,KP Pietersen,P Awana,0,0,"",""
ball,1,5.5,Delhi Daredevils,KM Jadhav,KP Pietersen,P Awana,0,0,"",""
ball,1,5.6,Delhi Daredevils,KM Jadhav,KP Pietersen,P Awana,0,0,caught,KM Jadhav
ball,1,6.1,Delhi Daredevils,KP Pietersen,MK Tiwary,Karanveer Singh,1,0,"",""
ball,1,6.2,Delhi Daredevils,MK Tiwary,KP Pietersen,Karanveer Singh,1,0,"",""
ball,1,6.3,Delhi Daredevils,KP Pietersen,MK Tiwary,Karanveer Singh,1,0,"",""
ball,1,6.4,Delhi Daredevils,MK Tiwary,KP Pietersen,Karanveer Singh,0,0,"",""
ball,1,6.5,Delhi Daredevils,MK Tiwary,KP Pietersen,Karanveer Singh,1,0,"",""
ball,1,6.6,Delhi Daredevils,KP Pietersen,MK Tiwary,Karanveer Singh,2,0,"",""
ball,1,7.1,Delhi Daredevils,MK Tiwary,KP Pietersen,R Dhawan,1,0,"",""
ball,1,7.2,Delhi Daredevils,KP Pietersen,MK Tiwary,R Dhawan,4,0,"",""
ball,1,7.3,Delhi Daredevils,KP Pietersen,MK Tiwary,R Dhawan,1,0,"",""
ball,1,7.4,Delhi Daredevils,MK Tiwary,KP Pietersen,R Dhawan,0,0,"",""
ball,1,7.5,Delhi Daredevils,MK Tiwary,KP Pietersen,R Dhawan,1,0,"",""
ball,1,7.6,Delhi Daredevils,KP Pietersen,MK Tiwary,R Dhawan,1,0,"",""
ball,1,8.1,Delhi Daredevils,KP Pietersen,MK Tiwary,Karanveer Singh,1,0,"",""
ball,1,8.2,Delhi Daredevils,MK Tiwary,KP Pietersen,Karanveer Singh,1,0,"",""
ball,1,8.3,Delhi Daredevils,KP Pietersen,MK Tiwary,Karanveer Singh,1,0,"",""
ball,1,8.4,Delhi Daredevils,MK Tiwary,KP Pietersen,Karanveer Singh,2,0,"",""
ball,1,8.5,Delhi Daredevils,MK Tiwary,KP Pietersen,Karanveer Singh,1,0,"",""
ball,1,8.6,Delhi Daredevils,KP Pietersen,MK Tiwary,Karanveer Singh,1,0,"",""
ball,1,9.1,Delhi Daredevils,KP Pietersen,MK Tiwary,R Dhawan,1,0,"",""
ball,1,9.2,Delhi Daredevils,MK Tiwary,KP Pietersen,R Dhawan,0,1,"",""
ball,1,9.3,Delhi Daredevils,MK Tiwary,KP Pietersen,R Dhawan,0,0,"",""
ball,1,9.4,Delhi Daredevils,MK Tiwary,KP Pietersen,R Dhawan,0,0,run out,MK Tiwary
ball,1,9.5,Delhi Daredevils,KP Pietersen,JP Duminy,R Dhawan,0,0,"",""
ball,1,9.6,Delhi Daredevils,KP Pietersen,JP Duminy,R Dhawan,1,0,"",""
ball,1,9.7,Delhi Daredevils,JP Duminy,KP Pietersen,R Dhawan,1,0,"",""
ball,1,10.1,Delhi Daredevils,JP Duminy,KP Pietersen,AR Patel,1,0,"",""
ball,1,10.2,Delhi Daredevils,KP Pietersen,JP Duminy,AR Patel,4,0,"",""
ball,1,10.3,Delhi Daredevils,KP Pietersen,JP Duminy,AR Patel,4,0,"",""
ball,1,10.4,Delhi Daredevils,KP Pietersen,JP Duminy,AR Patel,4,0,"",""
ball,1,10.5,Delhi Daredevils,KP Pietersen,JP Duminy,AR Patel,0,0,"",""
ball,1,10.6,Delhi Daredevils,KP Pietersen,JP Duminy,AR Patel,0,0,"",""
ball,1,11.1,Delhi Daredevils,JP Duminy,KP Pietersen,R Dhawan,0,0,"",""
ball,1,11.2,Delhi Daredevils,JP Duminy,KP Pietersen,R Dhawan,1,0,"",""
ball,1,11.3,Delhi Daredevils,KP Pietersen,JP Duminy,R Dhawan,1,0,"",""
ball,1,11.4,Delhi Daredevils,JP Duminy,KP Pietersen,R Dhawan,1,0,"",""
ball,1,11.5,Delhi Daredevils,KP Pietersen,JP Duminy,R Dhawan,1,0,"",""
ball,1,11.6,Delhi Daredevils,JP Duminy,KP Pietersen,R Dhawan,0,0,"",""
ball,1,12.1,Delhi Daredevils,KP Pietersen,JP Duminy,Karanveer Singh,1,0,"",""
ball,1,12.2,Delhi Daredevils,JP Duminy,KP Pietersen,Karanveer Singh,4,0,"",""
ball,1,12.3,Delhi Daredevils,JP Duminy,KP Pietersen,Karanveer Singh,0,0,caught,JP Duminy
ball,1,12.4,Delhi Daredevils,JDS Neesham,KP Pietersen,Karanveer Singh,0,0,"",""
ball,1,12.5,Delhi Daredevils,JDS Neesham,KP Pietersen,Karanveer Singh,0,0,"",""
ball,1,12.6,Delhi Daredevils,JDS Neesham,KP Pietersen,Karanveer Singh,1,0,"",""
ball,1,13.1,Delhi Daredevils,JDS Neesham,KP Pietersen,R Dhawan,0,0,"",""
ball,1,13.2,Delhi Daredevils,JDS Neesham,KP Pietersen,R Dhawan,0,0,"",""
ball,1,13.3,Delhi Daredevils,JDS Neesham,KP Pietersen,R Dhawan,1,0,"",""
ball,1,13.4,Delhi Daredevils,KP Pietersen,JDS Neesham,R Dhawan,0,0,lbw,KP Pietersen
ball,1,13.5,Delhi Daredevils,S Nadeem,JDS Neesham,R Dhawan,0,0,"",""
ball,1,13.6,Delhi Daredevils,S Nadeem,JDS Neesham,R Dhawan,0,5,"",""
ball,1,13.7,Delhi Daredevils,S Nadeem,JDS Neesham,R Dhawan,0,0,"",""
ball,1,14.1,Delhi Daredevils,JDS Neesham,S Nadeem,MG Johnson,0,0,"",""
ball,1,14.2,Delhi Daredevils,JDS Neesham,S Nadeem,MG Johnson,4,0,"",""
ball,1,14.3,Delhi Daredevils,JDS Neesham,S Nadeem,MG Johnson,0,0,"",""
ball,1,14.4,Delhi Daredevils,JDS Neesham,S Nadeem,MG Johnson,1,0,"",""
ball,1,14.5,Delhi Daredevils,S Nadeem,JDS Neesham,MG Johnson,0,0,"",""
ball,1,14.6,Delhi Daredevils,S Nadeem,JDS Neesham,MG Johnson,0,0,"",""
ball,1,15.1,Delhi Daredevils,JDS Neesham,S Nadeem,AR Patel,0,0,"",""
ball,1,15.2,Delhi Daredevils,JDS Neesham,S Nadeem,AR Patel,0,0,"",""
ball,1,15.3,Delhi Daredevils,JDS Neesham,S Nadeem,AR Patel,2,0,"",""
ball,1,15.4,Delhi Daredevils,JDS Neesham,S Nadeem,AR Patel,1,0,"",""
ball,1,15.5,Delhi Daredevils,S Nadeem,JDS Neesham,AR Patel,1,0,"",""
ball,1,15.6,Delhi Daredevils,JDS Neesham,S Nadeem,AR Patel,0,0,"",""
ball,1,16.1,Delhi Daredevils,S Nadeem,JDS Neesham,Karanveer Singh,1,0,"",""
ball,1,16.2,Delhi Daredevils,JDS Neesham,S Nadeem,Karanveer Singh,0,0,"",""
ball,1,16.3,Delhi Daredevils,JDS Neesham,S Nadeem,Karanveer Singh,0,0,"",""
ball,1,16.4,Delhi Daredevils,JDS Neesham,S Nadeem,Karanveer Singh,2,0,"",""
ball,1,16.5,Delhi Daredevils,JDS Neesham,S Nadeem,Karanveer Singh,0,0,"",""
