version,1
info,team,Royal Challengers Bangalore
info,team,Kolkata Knight Riders
info,gender,male
info,season,2012
info,date,2012/04/10
info,competition,Indian Premier League
info,match_number,10
info,venue,M Chinnaswamy Stadium
info,city,Bangalore
info,toss_winner,Royal Challengers Bangalore
info,toss_decision,field
info,player_of_match,L Balaji
info,umpire,S Ravi
info,umpire,RJ Tucker
info,reserve_umpire,BK Ravi
info,tv_umpire,S Asnani
info,match_referee,Raju Mukherjee
info,winner,Kolkata Knight Riders
info,winner_runs,42
ball,1,0.1,Kolkata Knight Riders,JH Kallis,G Gambhir,Z Khan,0,0,"",""
ball,1,0.2,Kolkata Knight Riders,JH Kallis,G Gambhir,Z Khan,0,0,"",""
ball,1,0.3,Kolkata Knight Riders,JH Kallis,G Gambhir,Z Khan,0,0,"",""
ball,1,0.4,Kolkata Knight Riders,JH Kallis,G Gambhir,Z Khan,0,0,"",""
ball,1,0.5,Kolkata Knight Riders,JH Kallis,G Gambhir,Z Khan,4,0,"",""
ball,1,0.6,Kolkata Knight Riders,JH Kallis,G Gambhir,Z Khan,0,0,"",""
ball,1,1.1,Kolkata Knight Riders,G Gambhir,JH Kallis,R Vinay Kumar,1,0,"",""
ball,1,1.2,Kolkata Knight Riders,JH Kallis,G Gambhir,R Vinay Kumar,0,0,"",""
ball,1,1.3,Kolkata Knight Riders,JH Kallis,G Gambhir,R Vinay Kumar,0,0,"",""
ball,1,1.4,Kolkata Knight Riders,JH Kallis,G Gambhir,R Vinay Kumar,0,3,"",""
ball,1,1.5,Kolkata Knight Riders,G Gambhir,JH Kallis,R Vinay Kumar,0,0,"",""
ball,1,1.6,Kolkata Knight Riders,G Gambhir,JH Kallis,R Vinay Kumar,4,0,"",""
ball,1,2.1,Kolkata Knight Riders,JH Kallis,G Gambhir,Z Khan,4,0,"",""
ball,1,2.2,Kolkata Knight Riders,JH Kallis,G Gambhir,Z Khan,0,0,"",""
ball,1,2.3,Kolkata Knight Riders,JH Kallis,G Gambhir,Z Khan,4,0,"",""
ball,1,2.4,Kolkata Knight Riders,JH Kallis,G Gambhir,Z Khan,0,0,"",""
ball,1,2.5,Kolkata Knight Riders,JH Kallis,G Gambhir,Z Khan,0,0,"",""
ball,1,2.6,Kolkata Knight Riders,JH Kallis,G Gambhir,Z Khan,0,0,"",""
ball,1,3.1,Kolkata Knight Riders,G Gambhir,JH Kallis,HV Patel,4,0,"",""
ball,1,3.2,Kolkata Knight Riders,G Gambhir,JH Kallis,HV Patel,0,0,"",""
ball,1,3.3,Kolkata Knight Riders,G Gambhir,JH Kallis,HV Patel,4,0,"",""
ball,1,3.4,Kolkata Knight Riders,G Gambhir,JH Kallis,HV Patel,6,0,"",""
ball,1,3.5,Kolkata Knight Riders,G Gambhir,JH Kallis,HV Patel,1,0,"",""
ball,1,3.6,Kolkata Knight Riders,JH Kallis,G Gambhir,HV Patel,0,0,"",""
ball,1,4.1,Kolkata Knight Riders,G Gambhir,JH Kallis,Z Khan,4,0,"",""
ball,1,4.2,Kolkata Knight Riders,G Gambhir,JH Kallis,Z Khan,4,0,"",""
ball,1,4.3,Kolkata Knight Riders,G Gambhir,JH Kallis,Z Khan,1,0,"",""
ball,1,4.4,Kolkata Knight Riders,JH Kallis,G Gambhir,Z Khan,1,0,"",""
ball,1,4.5,Kolkata Knight Riders,G Gambhir,JH Kallis,Z Khan,1,0,"",""
ball,1,4.6,Kolkata Knight Riders,JH Kallis,G Gambhir,Z Khan,1,0,"",""
ball,1,5.1,Kolkata Knight Riders,JH Kallis,G Gambhir,M Muralitharan,6,0,"",""
ball,1,5.2,Kolkata Knight Riders,JH Kallis,G Gambhir,M Muralitharan,1,0,"",""
ball,1,5.3,Kolkata Knight Riders,G Gambhir,JH Kallis,M Muralitharan,0,0,"",""
ball,1,5.4,Kolkata Knight Riders,G Gambhir,JH Kallis,M Muralitharan,1,0,"",""
ball,1,5.5,Kolkata Knight Riders,JH Kallis,G Gambhir,M Muralitharan,1,0,"",""
ball,1,5.6,Kolkata Knight Riders,G Gambhir,JH Kallis,M Muralitharan,4,0,"",""
ball,1,6.1,Kolkata Knight Riders,JH Kallis,G Gambhir,DL Vettori,0,0,"",""
ball,1,6.2,Kolkata Knight Riders,JH Kallis,G Gambhir,DL Vettori,0,0,caught,JH Kallis
ball,1,6.3,Kolkata Knight Riders,MS Bisla,G Gambhir,DL Vettori,0,0,"",""
ball,1,6.4,Kolkata Knight Riders,MS Bisla,G Gambhir,DL Vettori,1,0,"",""
ball,1,6.5,Kolkata Knight Riders,G Gambhir,MS Bisla,DL Vettori,1,0,"",""
ball,1,6.6,Kolkata Knight Riders,MS Bisla,G Gambhir,DL Vettori,1,0,"",""
