,balls,date,fours,oppo,runs,sixes,srate,venue
39,60,28 Sep 1997,5,v India,45,1,75.00,Hyderabad (Sind)
40,56,30 Sep 1997,9,v India,72,1,128.57,Karachi
41,23,2 Oct 1997,5,v India,47,3,204.34,Lahore
42,13,2 Nov 1997,1,v South Africa,7,0,53.84,Lahore
43,33,4 Nov 1997,2,v West Indies,17,0,51.51,Lahore
44,45,5 Nov 1997,4,v Sri Lanka,39,1,86.66,Lahore
45,56,12 Dec 1997,6,v West Indies,67,4,119.64,Sharjah
46,19,14 Dec 1997,2,v India,19,1,100.00,Sharjah
47,1,15 Dec 1997,0,v England,0,0,0.00,Sharjah
48,6,11 Jan 1998,1,v India,5,0,83.33,Dhaka
49,19,12 Jan 1998,2,v Bangladesh,11,0,57.89,Dhaka
50,41,14 Jan 1998,4,v India,29,0,70.73,Dhaka
51,13,16 Jan 1998,2,v India,21,1,161.53,Dhaka
52,20,18 Jan 1998,1,v India,18,1,90.00,Dhaka
53,20,28 Mar 1998,1,v Zimbabwe,30,2,150.00,Harare
54,20,29 Mar 1998,2,v Zimbabwe,32,3,160.00,Harare
55,26,3 Apr 1998,3,v South Africa,19,0,73.07,Durban
56,17,9 Apr 1998,1,v Sri Lanka,17,1,100.00,Paarl
57,10,15 Apr 1998,0,v Sri Lanka,6,0,60.00,Benoni
58,8,12 Sep 1998,0,v India,8,1,100.00,Toronto
59,49,13 Sep 1998,4,v India,56,2,114.28,Toronto
60,2,16 Sep 1998,0,v India,0,0,0.00,Toronto
61,94,19 Sep 1998,7,v India,109,6,115.95,Toronto
62,25,20 Sep 1998,1,v India,10,0,40.00,Toronto
63,4,29 Oct 1998,1,v West Indies,4,0,100.00,Dhaka
64,10,6 Nov 1998,0,v Australia,6,0,60.00,Karachi
65,26,10 Nov 1998,2,v Australia,40,1,153.84,Lahore
66,4,20 Nov 1998,0,v Zimbabwe,2,0,50.00,Gujranwala
67,30,22 Nov 1998,4,v Zimbabwe,26,0,86.66,Sheikhupura
68,22,16 Mar 1999,2,v Bangladesh,17,1,77.27,Dhaka
69,70,19 Mar 1999,5,v Sri Lanka,71,4,101.42,Jamshedpur
70,33,24 Mar 1999,6,v India,38,1,115.15,Jaipur
71,4,27 Mar 1999,0,v Sri Lanka,0,0,0.00,Visakhapatnam
72,21,1 Apr 1999,1,v India,16,0,76.19,Mohali
73,61,4 Apr 1999,9,v India,65,1,106.55,Bangalore
74,54,7 Apr 1999,3,v England,41,1,75.92,Sharjah
75,36,8 Apr 1999,3,v India,28,0,77.77,Sharjah
76,10,12 Apr 1999,0,v England,3,0,30.00,Sharjah
77,9,13 Apr 1999,1,v India,5,0,55.55,Sharjah
78,41,16 Apr 1999,3,v India,24,0,58.53,Sharjah
79,19,16 May 1999,1,v West Indies,11,0,57.89,Bristol
80,9,20 May 1999,1,v Scotland,7,0,77.77,Chester-le-Street
81,22,28 May 1999,2,v New Zealand,17,1,77.27,Derby
82,4,31 May 1999,0,v Bangladesh,2,0,50.00,Northampton
83,5,8 Jun 1999,1,v India,6,0,120.00,Manchester
84,29,11 Jun 1999,1,v Zimbabwe,37,2,127.58,The Oval
85,16,20 Jun 1999,2,v Australia,13,0,81.25,Lord's
86,50,18 Oct 1999,2,v Sri Lanka,58,5,116.00,Sharjah
87,17,19 Oct 1999,0,v West Indies,4,0,23.52,Sharjah
88,9,22 Oct 1999,0,v Sri Lanka,2,0,22.22,Sharjah
89,1,10 Jan 2000,0,v India,0,0,0.00,Brisbane
90,20,21 Jan 2000,2,v India,12,0,60.00,Hobart
91,48,23 Jan 2000,5,v Australia,45,1,93.75,Melbourne
92,11,25 Jan 2000,1,v India,9,0,81.81,Adelaide
93,59,28 Jan 2000,2,v India,41,1,69.49,Perth
94,1,2 Feb 2000,0,v Australia,0,0,0.00,Melbourne
95,9,4 Feb 2000,4,v Australia,18,0,200.00,Sydney
96,1,23 Mar 2000,0,v India,0,0,0.00,Sharjah
97,17,24 Mar 2000,1,v South Africa,6,0,35.29,Sharjah
98,41,26 Mar 2000,4,v India,28,0,68.29,Sharjah
99,45,28 Mar 2000,2,v South Africa,26,0,57.77,Sharjah
100,48,31 Mar 2000,5,v South Africa,52,1,108.33,Sharjah
101,69,5 Apr 2000,5,v Zimbabwe,69,3,100.00,St John's
102,21,12 Apr 2000,0,v West Indies,5,0,23.80,Kingstown
103,18,15 Apr 2000,2,v Zimbabwe,19,0,105.55,St George's
104,23,19 Apr 2000,2,v West Indies,17,1,73.91,Bridgetown
105,27,22 Apr 2000,4,v West Indies,21,0,77.77,Port of Spain
106,28,23 Apr 2000,1,v West Indies,13,0,46.42,Port of Spain
107,29,2 Jun 2000,6,v Bangladesh,45,1,155.17,Dhaka
108,26,3 Jun 2000,1,v India,21,1,80.76,Dhaka
109,6,5 Jun 2000,0,v Sri Lanka,2,0,33.33,Dhaka
110,27,7 Jun 2000,2,v Sri Lanka,22,0,81.48,Dhaka
111,16,5 Jul 2000,0,v Sri Lanka,5,0,31.25,Galle
112,23,20 Aug 2000,5,v New Zealand,33,0,143.47,Singapore
113,42,23 Aug 2000,3,v South Africa,25,0,59.52,Singapore
114,69,27 Oct 2000,8,v England,61,1,88.40,Lahore
115,7,30 Oct 2000,2,v England,9,0,128.57,Rawalpindi
116,7,17 Feb 2001,1,v New Zealand,4,0,57.14,Auckland
117,10,20 Feb 2001,0,v New Zealand,10,1,100.00,Napier
118,55,28 Feb 2001,11,v New Zealand,65,1,118.18,Dunedin
119,18,8 Apr 2001,2,v Sri Lanka,21,1,116.66,Sharjah
120,43,12 Apr 2001,7,v New Zealand,70,6,162.79,Sharjah
121,8,13 Apr 2001,2,v Sri Lanka,13,0,162.50,Sharjah
122,6,20 Apr 2001,0,v Sri Lanka,10,1,166.66,Sharjah
123,24,7 Jun 2001,4,v England,25,0,104.16,Birmingham
124,9,9 Jun 2001,2,v Australia,11,0,122.22,Cardiff
125,44,12 Jun 2001,2,v England,30,1,68.18,Lord's
126,17,17 Jun 2001,0,v England,2,0,11.76,Leeds
127,24,27 Oct 2001,4,v Sri Lanka,23,0,95.83,Sharjah
128,81,28 Oct 2001,3,v Zimbabwe,67,5,82.71,Sharjah
129,36,31 Oct 2001,2,v Zimbabwe,58,6,161.11,Sharjah
130,7,2 Nov 2001,2,v Sri Lanka,11,0,157.14,Sharjah
131,38,4 Nov 2001,1,v Sri Lanka,35,1,92.10,Sharjah
132,9,22 Jan 2002,1,v Bangladesh,7,0,77.77,Chittagong
133,15,24 Jan 2002,0,v Bangladesh,4,0,26.66,Dhaka
134,44,25 Jan 2002,6,v Bangladesh,83,7,188.63,Dhaka
135,51,14 Feb 2002,2,v West Indies,35,0,68.62,Sharjah
136,8,15 Feb 2002,1,v West Indies,4,0,50.00,Sharjah
137,6,17 Feb 2002,1,v West Indies,5,0,83.33,Sharjah
138,11,8 Apr 2002,0,v Sri Lanka,5,0,45.45,Sharjah
139,53,11 Apr 2002,7,v New Zealand,56,3,105.66,Sharjah
140,5,12 Apr 2002,0,v Sri Lanka,0,0,0.00,Sharjah
141,92,15 Apr 2002,7,v New Zealand,108,8,117.39,Sharjah
142,9,17 Apr 2002,0,v Sri Lanka,14,2,155.55,Sharjah
143,8,21 Apr 2002,0,v New Zealand,1,0,12.50,Karachi
144,37,24 Apr 2002,4,v New Zealand,40,1,108.10,Rawalpindi
145,18,27 Apr 2002,3,v New Zealand,18,0,100.00,Lahore
146,9,12 Jun 2002,0,v Australia,1,0,11.11,Melbourne (Docklands)
147,7,15 Jun 2002,0,v Australia,3,0,42.85,Melbourne (Docklands)
148,11,19 Jun 2002,1,v Australia,14,1,127.27,Brisbane
149,28,12 Aug 2002,3,v South Africa,33,1,117.85,Tangier
150,17,14 Aug 2002,0,v Sri Lanka,13,1,76.47,Tangier
151,16,17 Aug 2002,0,v Sri Lanka,26,3,162.50,Tangier
152,40,18 Aug 2002,6,v South Africa,62,4,155.00,Tangier
153,22,29 Aug 2002,3,v Kenya,27,2,122.72,Nairobi (Gym)
154,2,30 Aug 2002,0,v Australia,0,0,0.00,Nairobi (Gym)
155,28,1 Sep 2002,3,v Kenya,31,2,110.71,Nairobi (Gym)
156,1,4 Sep 2002,0,v Australia,0,0,0.00,Nairobi (Gym)
157,7,7 Sep 2002,0,v Australia,6,1,85.71,Nairobi (Gym)
158,12,12 Sep 2002,0,v Sri Lanka,4,0,33.33,Colombo (RPS)
159,18,21 Sep 2002,4,v Netherlands,55,6,305.55,Colombo (SSC)
160,3,23 Nov 2002,1,v Zimbabwe,4,0,133.33,Bulawayo
161,18,24 Nov 2002,1,v Zimbabwe,30,3,166.66,Bulawayo
162,2,27 Nov 2002,0,v Zimbabwe,0,0,0.00,Harare
163,8,1 Dec 2002,0,v Zimbabwe,8,1,100.00,Harare
164,8,11 Dec 2002,3,v South Africa,13,0,162.50,Port Elizabeth
165,16,13 Dec 2002,2,v South Africa,16,1,100.00,East London
166,4,16 Dec 2002,0,v South Africa,0,0,0.00,Paarl
167,16,18 Dec 2002,1,v South Africa,17,1,106.25,Cape Town
168,8,11 Feb 2003,0,v Australia,1,0,12.50,Johannesburg
169,6,22 Feb 2003,0,v England,6,1,100.00,Cape Town
170,7,1 Mar 2003,2,v India,9,0,128.57,Centurion
171,58,16 Mar 2004,10,v India,80,4,137.93,Rawalpindi
172,5,19 Mar 2004,1,v India,6,0,120.00,Peshawar
173,10,21 Mar 2004,0,v India,3,0,30.00,Lahore
174,14,21 Aug 2004,2,v India,19,1,135.71,Amstelveen
175,0,28 Aug 2004,0,v Australia,0,0,-,Amstelveen
176,7,4 Sep 2004,0,v Australia,0,0,0.00,Lord's
177,4,14 Sep 2004,0,v Kenya,3,0,75.00,Birmingham
178,12,19 Sep 2004,1,v India,25,2,208.33,Birmingham
179,13,22 Sep 2004,1,v West Indies,17,1,130.76,Southampton
180,26,30 Sep 2004,5,v Zimbabwe,58,4,223.07,Multan
181,6,3 Oct 2004,0,v Zimbabwe,16,2,266.66,Peshawar
182,6,16 Oct 2004,1,v Sri Lanka,11,1,183.33,Lahore
183,26,16 Jan 2005,4,v Australia,56,4,215.38,Hobart
184,37,23 Jan 2005,3,v Australia,48,3,129.72,Sydney
185,16,28 Jan 2005,1,v West Indies,17,0,106.25,Adelaide
186,13,30 Jan 2005,3,v Australia,30,2,230.76,Perth
187,10,1 Feb 2005,1,v West Indies,23,2,230.00,Perth
188,15,4 Feb 2005,0,v Australia,26,3,173.33,Melbourne
189,21,6 Feb 2005,1,v Australia,31,2,147.61,Sydney
190,11,2 Apr 2005,1,v India,8,0,72.72,Kochi
191,2,5 Apr 2005,0,v India,0,0,0.00,Visakhapatnam
192,17,9 Apr 2005,3,v India,17,0,100.00,Jamshedpur
193,23,12 Apr 2005,5,v India,40,2,173.91,Ahmedabad
194,46,15 Apr 2005,10,v India,102,9,221.73,Kanpur
195,23,17 Apr 2005,6,v India,44,1,191.30,Delhi
196,21,18 May 2005,3,v West Indies,24,0,114.28,Kingstown
197,10,21 May 2005,1,v West Indies,12,1,120.00,Gros Islet
198,30,22 May 2005,6,v West Indies,56,2,186.66,Gros Islet
199,10,17 Aug 2005,3,v Africa XI,13,0,130.00,Centurion
200,2,20 Aug 2005,0,v Africa XI,6,1,300.00,Durban
201,4,21 Aug 2005,0,v Africa XI,0,0,0.00,Durban
202,4,5 Oct 2005,0,v Australia,2,0,50.00,Melbourne (Docklands)
203,8,9 Oct 2005,2,v Australia,16,1,200.00,Melbourne (Docklands)
204,14,15 Dec 2005,3,v England,31,2,221.42,Karachi
205,33,19 Dec 2005,0,v England,34,2,103.03,Rawalpindi
206,10,21 Dec 2005,0,v England,4,0,40.00,Rawalpindi
207,15,6 Feb 2006,1,v India,17,1,113.33,Peshawar
208,11,11 Feb 2006,2,v India,18,1,163.63,Rawalpindi
209,18,13 Feb 2006,2,v India,19,0,105.55,Lahore
210,5,17 Mar 2006,0,v Sri Lanka,2,0,40.00,Colombo (RPS)
211,10,19 Mar 2006,0,v Sri Lanka,2,0,20.00,Colombo (RPS)
212,2,22 Mar 2006,0,v Sri Lanka,1,0,50.00,Colombo (SSC)
213,2,19 Apr 2006,0,v India,0,0,0.00,Abu Dhabi
214,10,27 Jun 2006,2,v Scotland,11,0,110.00,Edinburgh
215,3,5 Sep 2006,0,v England,0,0,0.00,Southampton
216,27,8 Sep 2006,2,v England,23,1,85.18,Nottingham
217,7,10 Sep 2006,0,v England,2,0,28.57,Birmingham
218,8,17 Oct 2006,0,v Sri Lanka,1,0,12.50,Jaipur
219,6,25 Oct 2006,0,v New Zealand,4,0,66.66,Mohali
220,8,27 Oct 2006,1,v South Africa,14,1,175.00,Mohali
221,6,13 Dec 2006,0,v West Indies,1,0,16.66,Multan
222,14,4 Feb 2007,2,v South Africa,17,1,121.42,Centurion
223,35,7 Feb 2007,5,v South Africa,77,6,220.00,Durban
224,4,9 Feb 2007,1,v South Africa,8,0,200.00,Port Elizabeth
225,10,21 Mar 2007,1,v Zimbabwe,16,1,160.00,Kingston
226,34,18 May 2007,8,v Sri Lanka,73,4,214.70,Abu Dhabi
227,5,20 May 2007,0,v Sri Lanka,1,0,20.00,Abu Dhabi
228,26,18 Oct 2007,5,v South Africa,47,2,180.76,Lahore
229,4,20 Oct 2007,0,v South Africa,6,1,150.00,Lahore
230,18,23 Oct 2007,4,v South Africa,32,2,177.77,Faisalabad
231,4,26 Oct 2007,0,v South Africa,0,0,0.00,Multan
232,11,29 Oct 2007,0,v South Africa,9,1,81.81,Lahore
233,32,5 Nov 2007,1,v India,31,1,96.87,Guwahati
234,14,8 Nov 2007,3,v India,29,1,207.14,Mohali
235,7,11 Nov 2007,2,v India,12,0,171.42,Kanpur
236,4,15 Nov 2007,0,v India,1,0,25.00,Gwalior
237,3,21 Jan 2008,0,v Zimbabwe,2,0,66.66,Karachi
238,27,24 Jan 2008,4,v Zimbabwe,43,2,159.25,Hyderabad (Sind)
239,52,27 Jan 2008,2,v Zimbabwe,85,6,163.46,Multan
240,11,8 Apr 2008,2,v Bangladesh,27,2,245.45,Lahore
241,9,13 Apr 2008,2,v Bangladesh,13,0,144.44,Lahore
242,5,19 Apr 2008,0,v Bangladesh,4,0,80.00,Karachi
243,17,8 Jun 2008,1,v Bangladesh,20,0,117.64,Dhaka
244,19,10 Jun 2008,3,v India,23,0,121.05,Dhaka
245,11,14 Jun 2008,0,v India,10,0,90.90,Dhaka
246,6,24 Jun 2008,0,v Hong Kong,4,0,66.66,Karachi
247,8,26 Jun 2008,0,v India,9,0,112.50,Karachi
248,1,29 Jun 2008,0,v Sri Lanka,0,0,0.00,Karachi
249,6,12 Nov 2008,0,v West Indies,4,0,66.66,Abu Dhabi
250,24,14 Nov 2008,1,v West Indies,28,1,116.66,Abu Dhabi
251,5,16 Nov 2008,0,v West Indies,6,0,120.00,Abu Dhabi
252,19,21 Jan 2009,1,v Sri Lanka,14,0,73.68,Karachi
253,3,24 Jan 2009,0,v Sri Lanka,0,0,0.00,Lahore
254,16,22 Apr 2009,5,v Australia,24,0,150.00,Dubai (DSC)
255,40,24 Apr 2009,5,v Australia,41,1,102.50,Dubai (DSC)
256,8,27 Apr 2009,0,v Australia,6,0,75.00,Abu Dhabi
257,40,1 May 2009,4,v Australia,40,0,100.00,Abu Dhabi
258,28,30 Jul 2009,1,v Sri Lanka,27,1,96.42,Dambulla
259,9,1 Aug 2009,1,v Sri Lanka,7,0,77.77,Dambulla
260,20,3 Aug 2009,5,v Sri Lanka,32,0,160.00,Dambulla
261,2,7 Aug 2009,0,v Sri Lanka,2,0,100.00,Colombo (RPS)
262,3,9 Aug 2009,0,v Sri Lanka,5,0,166.66,Colombo (RPS)
263,25,23 Sep 2009,1,v West Indies,17,0,68.00,Johannesburg
264,2,26 Sep 2009,1,v India,4,0,200.00,Centurion
265,18,30 Sep 2009,3,v Australia,15,0,83.33,Centurion
266,4,3 Oct 2009,0,v New Zealand,4,0,100.00,Johannesburg
267,50,3 Nov 2009,4,v New Zealand,70,3,140.00,Abu Dhabi
268,1,6 Nov 2009,0,v New Zealand,0,0,0.00,Abu Dhabi
269,10,9 Nov 2009,0,v New Zealand,5,0,50.00,Abu Dhabi
270,26,22 Jan 2010,5,v Australia,48,3,184.61,Brisbane
271,7,24 Jan 2010,0,v Australia,9,1,128.57,Sydney
272,29,26 Jan 2010,4,v Australia,40,1,137.93,Adelaide
273,10,29 Jan 2010,3,v Australia,29,2,290.00,Perth
274,4,31 Jan 2010,0,v Australia,1,0,25.00,Perth
275,76,15 Jun 2010,8,v Sri Lanka,109,7,143.42,Dambulla
276,25,19 Jun 2010,2,v India,32,1,128.00,Dambulla
277,60,21 Jun 2010,17,v Bangladesh,124,4,206.66,Dambulla
278,25,10 Sep 2010,1,v England,19,0,76.00,Chester-le-Street
279,6,12 Sep 2010,0,v England,9,1,150.00,Leeds
280,29,17 Sep 2010,3,v England,34,1,117.24,The Oval
281,22,20 Sep 2010,3,v England,37,2,168.18,Lord's
282,1,22 Sep 2010,0,v England,0,0,0.00,Southampton
283,2,29 Oct 2010,0,v South Africa,1,0,50.00,Abu Dhabi
284,40,31 Oct 2010,3,v South Africa,49,2,122.50,Abu Dhabi
285,5,2 Nov 2010,0,v South Africa,7,1,140.00,Dubai (DSC)
286,25,5 Nov 2010,4,v South Africa,29,0,116.00,Dubai (DSC)
287,25,8 Nov 2010,1,v South Africa,24,1,96.00,Dubai (DSC)
288,29,22 Jan 2011,0,v New Zealand,15,0,51.72,Wellington
289,25,29 Jan 2011,5,v New Zealand,65,5,260.00,Christchurch
290,2,1 Feb 2011,1,v New Zealand,4,0,200.00,Napier
291,20,3 Feb 2011,1,v New Zealand,24,1,120.00,Hamilton
292,35,5 Feb 2011,4,v New Zealand,44,2,125.71,Auckland
293,4,23 Feb 2011,1,v Kenya,7,0,175.00,Hambantota
294,12,26 Feb 2011,3,v Sri Lanka,16,0,133.33,Colombo (RPS)
295,17,3 Mar 2011,2,v Canada,20,0,117.64,Colombo (RPS)
296,9,8 Mar 2011,2,v New Zealand,17,1,188.88,Pallekele
297,4,14 Mar 2011,0,v Zimbabwe,3,0,75.00,Pallekele
298,4,19 Mar 2011,0,v Australia,2,0,50.00,Colombo (RPS)
299,17,30 Mar 2011,1,v India,19,0,111.76,Mohali
300,8,28 Apr 2011,2,v West Indies,11,0,137.50,Bridgetown
301,10,2 May 2011,1,v West Indies,8,0,80.00,Bridgetown
302,10,5 May 2011,1,v West Indies,9,0,90.00,Providence
303,14,14 Nov 2011,3,v Sri Lanka,29,1,207.14,Dubai (DSC)
304,15,18 Nov 2011,1,v Sri Lanka,15,0,100.00,Dubai (DSC)
305,65,20 Nov 2011,4,v Sri Lanka,75,3,115.38,Sharjah
306,4,23 Nov 2011,0,v Sri Lanka,4,0,100.00,Abu Dhabi
307,23,1 Dec 2011,4,v Bangladesh,24,0,104.34,Dhaka
308,27,3 Dec 2011,3,v Bangladesh,42,2,155.55,Dhaka
309,9,6 Dec 2011,1,v Bangladesh,9,0,100.00,Chittagong
310,22,13 Feb 2012,4,v England,28,0,127.27,Abu Dhabi
311,18,15 Feb 2012,1,v England,18,1,100.00,Abu Dhabi
312,55,18 Feb 2012,3,v England,51,1,92.72,Dubai (DSC)
313,10,21 Feb 2012,1,v England,9,0,90.00,Dubai (DSC)
314,1,11 Mar 2012,0,v Bangladesh,0,0,0.00,Dhaka
315,15,18 Mar 2012,0,v India,9,0,60.00,Dhaka
316,22,22 Mar 2012,4,v Bangladesh,32,1,145.45,Dhaka
317,4,7 Jun 2012,0,v Sri Lanka,2,0,50.00,Pallekele
318,16,9 Jun 2012,2,v Sri Lanka,17,0,106.25,Pallekele
319,1,16 Jun 2012,0,v Sri Lanka,0,0,0.00,Colombo (RPS)
320,8,18 Jun 2012,1,v Sri Lanka,9,0,112.50,Colombo (RPS)
321,1,28 Aug 2012,0,v Australia,0,0,0.00,Sharjah
322,6,3 Sep 2012,1,v Australia,7,0,116.66,Sharjah
323,16,10 Mar 2013,2,v South Africa,34,3,212.50,Bloemfontein
324,48,17 Mar 2013,5,v South Africa,88,7,183.33,Johannesburg
325,2,21 Mar 2013,1,v South Africa,4,0,200.00,Durban
326,3,24 Mar 2013,0,v South Africa,0,0,0.00,Benoni
327,55,14 Jul 2013,6,v West Indies,76,5,138.18,Providence
328,10,16 Jul 2013,0,v West Indies,5,0,50.00,Providence
329,5,19 Jul 2013,0,v West Indies,1,0,20.00,Gros Islet
330,7,21 Jul 2013,1,v West Indies,7,0,100.00,Gros Islet
331,6,24 Jul 2013,1,v West Indies,13,1,216.66,Gros Islet
332,15,27 Aug 2013,2,v Zimbabwe,11,0,73.33,Harare
333,23,29 Aug 2013,1,v Zimbabwe,39,3,169.56,Harare
334,7,31 Aug 2013,0,v Zimbabwe,7,0,100.00,Harare
335,5,30 Oct 2013,1,v South Africa,9,0,180.00,Sharjah
336,20,1 Nov 2013,4,v South Africa,26,0,130.00,Dubai (DSC)
337,7,6 Nov 2013,1,v South Africa,6,0,85.71,Abu Dhabi
338,5,8 Nov 2013,0,v South Africa,3,0,60.00,Abu Dhabi
339,10,11 Nov 2013,1,v South Africa,9,0,90.00,Sharjah
340,23,24 Nov 2013,1,v South Africa,26,1,113.04,Cape Town
341,13,27 Nov 2013,1,v South Africa,11,0,84.61,Port Elizabeth
342,12,18 Dec 2013,2,v Sri Lanka,34,3,283.33,Sharjah
343,15,20 Dec 2013,1,v Sri Lanka,30,2,200.00,Dubai (DSC)
344,4,22 Dec 2013,0,v Sri Lanka,2,0,50.00,Sharjah
345,7,25 Feb 2014,0,v Sri Lanka,4,0,57.14,Fatullah
346,11,27 Feb 2014,0,v Afghanistan,6,0,54.54,Fatullah
347,18,2 Mar 2014,2,v India,34,3,188.88,Dhaka
348,25,4 Mar 2014,2,v Bangladesh,59,7,236.00,Dhaka
349,0,8 Mar 2014,0,v Sri Lanka,0,0,-,Dhaka
350,10,23 Aug 2014,2,v Sri Lanka,14,0,140.00,Hambantota
351,10,26 Aug 2014,3,v Sri Lanka,17,0,170.00,Hambantota
352,4,30 Aug 2014,0,v Sri Lanka,2,0,50.00,Dambulla
353,7,7 Oct 2014,0,v Australia,5,0,71.42,Sharjah
354,9,10 Oct 2014,0,v Australia,2,0,22.22,Dubai (DSC)
355,12,12 Oct 2014,1,v Australia,6,0,50.00,Abu Dhabi
356,51,8 Dec 2014,7,v New Zealand,61,1,119.60,Dubai (DSC)
357,14,12 Dec 2014,1,v New Zealand,27,3,192.85,Sharjah
358,26,14 Dec 2014,6,v New Zealand,55,3,211.53,Sharjah
359,25,17 Dec 2014,5,v New Zealand,49,2,196.00,Abu Dhabi
360,9,19 Dec 2014,2,v New Zealand,13,0,144.44,Abu Dhabi
361,29,31 Jan 2015,9,v New Zealand,67,3,231.03,Wellington
362,9,3 Feb 2015,1,v New Zealand,11,0,122.22,Napier
363,22,15 Feb 2015,1,v India,22,1,100.00,Adelaide
364,26,21 Feb 2015,4,v West Indies,28,0,107.69,Christchurch
365,2,1 Mar 2015,0,v Zimbabwe,0,0,0.00,Brisbane
366,7,4 Mar 2015,1,v U.A.E.,21,2,300.00,Napier
367,15,7 Mar 2015,1,v South Africa,22,2,146.66,Auckland
368,15,20 Mar 2015,3,v Australia,23,1,153.33,Adelaide
