,balls,date,fours,oppo,runs,sixes,srate,venue
260,52,5 Nov 2010,4,v Australia,45,0,86.53,Sydney
261,4,7 Nov 2010,0,v Australia,0,0,0.00,Brisbane
262,43,3 Feb 2011,1,v West Indies,20,0,46.51,Colombo (SSC)
263,105,6 Feb 2011,4,v West Indies,75,1,71.42,Colombo (SSC)
264,87,20 Feb 2011,7,v Canada,92,1,105.74,Hambantota
265,61,26 Feb 2011,2,v Pakistan,49,1,80.32,Colombo (RPS)
266,24,1 Mar 2011,3,v Kenya,27,0,112.50,Colombo (RPS)
267,102,5 Mar 2011,7,v Australia,73,0,71.56,Colombo (RPS)
268,7,10 Mar 2011,1,v Zimbabwe,11,0,157.14,Pallekele
269,128,18 Mar 2011,12,v New Zealand,111,2,86.71,Mumbai
270,79,29 Mar 2011,7,v New Zealand,54,1,68.35,Colombo (RPS)
271,67,2 Apr 2011,5,v India,48,0,71.64,Mumbai
272,10,28 Jun 2011,1,v England,4,0,40.00,The Oval
273,85,1 Jul 2011,5,v England,69,0,81.17,Leeds
274,47,3 Jul 2011,2,v England,25,0,53.19,Lord's
275,107,6 Jul 2011,7,v England,75,0,70.09,Nottingham
276,75,9 Jul 2011,3,v England,48,0,64.00,Manchester
277,19,10 Aug 2011,3,v Australia,16,0,84.21,Pallekele
278,85,14 Aug 2011,1,v Australia,52,1,61.17,Hambantota
279,37,16 Aug 2011,3,v Australia,49,2,132.43,Hambantota
280,56,20 Aug 2011,1,v Australia,31,0,55.35,Colombo (RPS)
281,7,22 Aug 2011,1,v Australia,7,0,100.00,Colombo (RPS)
282,24,11 Nov 2011,1,v Pakistan,5,0,20.83,Dubai (DSC)
283,13,14 Nov 2011,0,v Pakistan,5,0,38.46,Dubai (DSC)
284,66,18 Nov 2011,3,v Pakistan,45,0,68.18,Dubai (DSC)
285,103,20 Nov 2011,6,v Pakistan,58,0,56.31,Sharjah
286,100,23 Nov 2011,8,v Pakistan,78,0,78.00,Abu Dhabi
287,14,11 Jan 2012,1,v South Africa,4,0,28.57,Paarl
288,28,14 Jan 2012,0,v South Africa,3,0,10.71,East London
289,37,17 Jan 2012,3,v South Africa,38,1,102.70,Bloemfontein
290,31,20 Jan 2012,2,v South Africa,32,1,103.22,Kimberley
291,97,22 Jan 2012,10,v South Africa,102,0,105.15,Johannesburg
292,34,8 Feb 2012,2,v India,26,0,76.47,Perth
293,32,10 Feb 2012,3,v Australia,22,0,68.75,Perth
294,56,14 Feb 2012,2,v India,31,0,55.35,Adelaide
295,29,17 Feb 2012,4,v Australia,30,1,103.44,Sydney
296,15,21 Feb 2012,0,v India,8,0,53.33,Brisbane
297,22,24 Feb 2012,2,v Australia,22,0,100.00,Hobart
298,87,28 Feb 2012,8,v India,105,2,120.68,Hobart
299,93,2 Mar 2012,3,v Australia,64,0,68.81,Melbourne
300,49,4 Mar 2012,4,v Australia,42,0,85.71,Brisbane
301,57,6 Mar 2012,5,v Australia,51,0,89.47,Adelaide
302,9,8 Mar 2012,3,v Australia,19,0,211.11,Adelaide
303,87,13 Mar 2012,2,v India,65,1,74.71,Dhaka
304,92,15 Mar 2012,4,v Pakistan,71,1,77.17,Dhaka
305,14,20 Mar 2012,0,v Bangladesh,6,0,42.85,Dhaka
306,31,7 Jun 2012,1,v Pakistan,9,0,29.03,Pallekele
307,27,9 Jun 2012,1,v Pakistan,18,0,66.66,Pallekele
308,130,16 Jun 2012,7,v Pakistan,97,3,74.61,Colombo (RPS)
309,68,18 Jun 2012,3,v Pakistan,40,0,58.82,Colombo (RPS)
310,151,21 Jul 2012,12,v India,133,0,88.07,Hambantota
311,95,28 Jul 2012,5,v India,73,0,76.84,Colombo (RPS)
312,13,4 Nov 2012,2,v New Zealand,11,0,84.61,Pallekele
313,27,6 Nov 2012,0,v New Zealand,15,0,55.55,Pallekele
314,55,10 Nov 2012,5,v New Zealand,42,1,76.36,Hambantota
315,16,12 Nov 2012,0,v New Zealand,5,0,31.25,Hambantota
316,68,23 Mar 2013,6,v Bangladesh,63,0,92.64,Hambantota
317,49,28 Mar 2013,5,v Bangladesh,48,0,97.95,Pallekele
318,87,9 Jun 2013,8,v New Zealand,68,0,78.16,Cardiff
319,135,13 Jun 2013,12,v England,134,0,99.25,The Oval
320,11,17 Jun 2013,0,v Australia,3,0,27.27,The Oval
321,44,20 Jun 2013,1,v India,17,0,38.63,Cardiff
322,23,28 Jun 2013,1,v West Indies,17,0,73.91,Kingston
323,95,7 Jul 2013,6,v West Indies,90,1,94.73,Port of Spain
324,1,9 Jul 2013,0,v India,0,0,0.00,Port of Spain
325,100,11 Jul 2013,6,v India,71,1,71.00,Port of Spain
326,137,20 Jul 2013,18,v South Africa,169,6,123.35,Colombo (RPS)
327,60,23 Jul 2013,6,v South Africa,37,0,61.66,Colombo (RPS)
328,3,26 Jul 2013,0,v South Africa,0,0,0.00,Pallekele
329,101,28 Jul 2013,8,v South Africa,91,2,90.09,Pallekele
330,45,31 Jul 2013,12,v South Africa,75,0,166.66,Colombo (RPS)
331,81,10 Nov 2013,9,v New Zealand,79,2,97.53,Hambantota
332,59,12 Nov 2013,9,v New Zealand,71,0,120.33,Hambantota
333,2,16 Nov 2013,0,v New Zealand,0,0,0.00,Dambulla
334,33,18 Dec 2013,0,v Pakistan,23,0,69.69,Sharjah
335,67,20 Dec 2013,4,v Pakistan,58,1,86.56,Dubai (DSC)
336,14,22 Dec 2013,2,v Pakistan,14,1,100.00,Sharjah
337,78,25 Dec 2013,3,v Pakistan,51,0,65.38,Abu Dhabi
338,48,27 Dec 2013,0,v Pakistan,22,0,45.83,Abu Dhabi
339,14,17 Feb 2014,1,v Bangladesh,8,0,57.14,Dhaka
340,115,20 Feb 2014,14,v Bangladesh,128,0,111.30,Dhaka
341,65,25 Feb 2014,8,v Pakistan,67,0,103.07,Fatullah
342,84,28 Feb 2014,12,v India,103,1,122.61,Fatullah
343,102,3 Mar 2014,6,v Afghanistan,76,1,74.50,Dhaka
344,5,6 Mar 2014,0,v Bangladesh,2,0,40.00,Dhaka
345,1,8 Mar 2014,0,v Pakistan,0,0,0.00,Dhaka
346,13,22 May 2014,2,v England,8,0,61.53,The Oval
347,67,25 May 2014,2,v England,40,0,59.70,Chester-le-Street
348,23,28 May 2014,2,v England,13,0,56.52,Manchester
349,104,31 May 2014,14,v England,112,0,107.69,Lord's
350,13,3 Jun 2014,0,v England,2,0,15.38,Birmingham
351,84,6 Jul 2014,9,v South Africa,88,0,104.76,Colombo (RPS)
352,9,9 Jul 2014,1,v South Africa,7,0,77.77,Pallekele
353,23,12 Jul 2014,6,v South Africa,36,0,156.52,Hambantota
354,40,23 Aug 2014,4,v Pakistan,25,0,62.50,Hambantota
355,16,26 Aug 2014,2,v Pakistan,11,0,68.75,Hambantota
356,5,30 Aug 2014,0,v Pakistan,2,0,40.00,Dambulla
357,13,2 Nov 2014,2,v India,13,0,100.00,Cuttack
358,86,6 Nov 2014,4,v India,61,0,70.93,Ahmedabad
359,1,9 Nov 2014,0,v India,0,0,0.00,Hyderabad (Deccan)
360,4,26 Nov 2014,0,v England,2,0,50.00,Colombo (RPS)
361,93,29 Nov 2014,8,v England,67,0,72.04,Colombo (RPS)
362,62,3 Dec 2014,7,v England,63,0,101.61,Hambantota
363,105,7 Dec 2014,7,v England,86,0,81.90,Colombo (RPS)
364,123,10 Dec 2014,10,v England,91,0,73.98,Pallekele
365,112,13 Dec 2014,12,v England,112,2,100.00,Pallekele
366,50,16 Dec 2014,3,v England,33,0,66.00,Colombo (RPS)
367,15,11 Jan 2015,1,v New Zealand,4,0,26.66,Christchurch
368,41,15 Jan 2015,1,v New Zealand,38,3,92.68,Hamilton
369,83,20 Jan 2015,8,v New Zealand,76,1,91.56,Nelson
370,17,23 Jan 2015,0,v New Zealand,9,0,52.94,Dunedin
371,66,25 Jan 2015,7,v New Zealand,81,2,122.72,Dunedin
372,105,29 Jan 2015,14,v New Zealand,113,0,107.61,Wellington
373,38,14 Feb 2015,5,v New Zealand,39,0,102.63,Christchurch
374,13,22 Feb 2015,1,v Afghanistan,7,0,53.84,Dunedin
375,76,26 Feb 2015,13,v Bangladesh,105,1,138.15,Melbourne
376,86,1 Mar 2015,11,v England,117,2,136.04,Wellington
377,107,8 Mar 2015,11,v Australia,104,0,97.19,Sydney
378,95,11 Mar 2015,13,v Scotland,124,4,130.52,Hobart
379,96,18 Mar 2015,3,v South Africa,45,0,46.87,Sydney
