,balls,date,fours,oppo,runs,sixes,srate,venue
62,92,20 Feb 2013,7,v New Zealand,78,1,84.78,Napier
63,67,23 Feb 2013,5,v New Zealand,46,0,68.65,Auckland
64,45,31 May 2013,5,v New Zealand,30,0,66.66,Lord's
65,31,2 Jun 2013,5,v New Zealand,34,0,109.67,Southampton
66,9,5 Jun 2013,0,v New Zealand,0,0,0.00,Nottingham
67,42,8 Jun 2013,3,v Australia,30,0,71.42,Birmingham
68,85,13 Jun 2013,3,v Sri Lanka,59,0,69.41,The Oval
69,47,16 Jun 2013,4,v New Zealand,64,2,136.17,Cardiff
70,21,19 Jun 2013,0,v South Africa,6,0,28.57,The Oval
71,9,23 Jun 2013,0,v India,2,0,22.22,Birmingham
72,4,12 Jan 2014,1,v Australia,4,0,100.00,Melbourne
73,30,17 Jan 2014,2,v Australia,22,0,73.33,Brisbane
74,36,19 Jan 2014,5,v Australia,35,1,97.22,Sydney
75,43,24 Jan 2014,8,v Australia,44,0,102.32,Perth
76,62,26 Jan 2014,3,v Australia,39,0,62.90,Adelaide
77,47,9 May 2014,4,v Scotland,44,0,93.61,Aberdeen
78,23,22 May 2014,1,v Sri Lanka,11,0,47.82,The Oval
79,40,28 May 2014,2,v Sri Lanka,30,0,75.00,Manchester
80,6,31 May 2014,0,v Sri Lanka,1,0,16.66,Lord's
81,85,3 Jun 2014,3,v Sri Lanka,56,0,65.88,Birmingham
82,33,27 Aug 2014,2,v India,19,0,57.57,Cardiff
83,65,30 Aug 2014,4,v India,44,0,67.69,Nottingham
84,19,2 Sep 2014,2,v India,9,0,47.36,Birmingham
85,64,5 Sep 2014,6,v India,46,0,71.87,Leeds
86,17,26 Nov 2014,0,v Sri Lanka,10,0,58.82,Colombo (RPS)
87,37,29 Nov 2014,3,v Sri Lanka,22,0,59.45,Colombo (RPS)
88,42,3 Dec 2014,5,v Sri Lanka,34,0,80.95,Hambantota
89,30,10 Dec 2014,3,v Sri Lanka,20,0,66.66,Pallekele
90,2,13 Dec 2014,0,v Sri Lanka,1,0,50.00,Pallekele
91,49,16 Dec 2014,3,v Sri Lanka,32,1,65.30,Colombo (RPS)
