,balls,date,fours,oppo,runs,sixes,srate,venue
81,2,14 Mar 2010,0,v Zimbabwe,0,0,0.00,Kingstown
82,10,22 May 2010,3,v South Africa,15,0,150.00,North Sound
83,70,24 May 2010,3,v South Africa,74,2,105.71,North Sound
84,29,28 May 2010,0,v South Africa,13,0,44.82,Roseau
85,51,30 May 2010,2,v South Africa,46,1,90.19,Roseau
86,33,3 Jun 2010,1,v South Africa,26,1,78.78,Port of Spain
87,55,3 Feb 2011,2,v Sri Lanka,39,0,70.90,Colombo (SSC)
88,42,6 Feb 2011,0,v Sri Lanka,32,2,76.19,Colombo (SSC)
89,37,24 Feb 2011,1,v South Africa,40,3,108.10,Delhi
90,20,23 Apr 2011,0,v Pakistan,14,0,70.00,Gros Islet
91,24,25 Apr 2011,1,v Pakistan,18,0,75.00,Gros Islet
92,15,28 Apr 2011,1,v Pakistan,11,0,73.33,Bridgetown
93,15,2 May 2011,0,v Pakistan,11,1,73.33,Bridgetown
94,20,6 Jun 2011,0,v India,22,1,110.00,Port of Spain
95,17,8 Jun 2011,0,v India,8,0,47.05,Port of Spain
96,43,16 Mar 2012,5,v Australia,32,1,74.41,Kingstown
97,49,18 Mar 2012,1,v Australia,30,0,61.22,Kingstown
98,14,20 Mar 2012,0,v Australia,13,1,92.85,Kingstown
99,1,23 Mar 2012,0,v Australia,0,0,0.00,Gros Islet
100,22,25 Mar 2012,2,v Australia,19,0,86.36,Gros Islet
101,7,16 Jun 2012,1,v England,8,0,114.28,Southampton
102,82,19 Jun 2012,8,v England,77,2,93.90,The Oval
103,7,7 Jul 2012,0,v New Zealand,3,0,42.85,Kingston
104,2,11 Jul 2012,0,v New Zealand,2,0,100.00,Basseterre
105,35,14 Jul 2012,2,v New Zealand,18,0,51.42,Basseterre
106,93,16 Jul 2012,3,v New Zealand,53,1,56.98,Basseterre
107,2,1 Feb 2013,0,v Australia,0,0,0.00,Perth
108,56,3 Feb 2013,4,v Australia,45,2,80.35,Perth
109,50,6 Feb 2013,5,v Australia,51,0,102.00,Canberra
110,8,8 Feb 2013,0,v Australia,3,0,37.50,Sydney
111,12,10 Feb 2013,0,v Australia,13,1,108.33,Melbourne
112,18,22 Feb 2013,0,v Zimbabwe,9,0,50.00,St George's
113,23,26 Feb 2013,1,v Zimbabwe,25,1,108.69,St George's
114,36,7 Jun 2013,0,v Pakistan,19,0,52.77,The Oval
115,40,11 Jun 2013,3,v India,25,0,62.50,The Oval
116,7,14 Jun 2013,1,v South Africa,8,0,114.28,Cardiff
117,11,28 Jun 2013,2,v Sri Lanka,8,0,72.72,Kingston
118,29,5 Jul 2013,0,v India,14,1,48.27,Port of Spain
119,1,14 Jul 2013,0,v Pakistan,0,0,0.00,Providence
120,52,16 Jul 2013,5,v Pakistan,43,0,82.69,Providence
121,24,19 Jul 2013,1,v Pakistan,13,0,54.16,Gros Islet
122,5,21 Jul 2013,1,v Pakistan,6,0,120.00,Gros Islet
123,27,24 Jul 2013,5,v Pakistan,48,3,177.77,Gros Islet
124,28,21 Nov 2013,2,v India,24,1,85.71,Kochi
125,26,24 Nov 2013,2,v India,18,0,69.23,Visakhapatnam
126,11,27 Nov 2013,0,v India,4,0,36.36,Kanpur
127,14,26 Dec 2013,1,v New Zealand,12,1,85.71,Auckland
128,54,1 Jan 2014,3,v New Zealand,56,3,103.70,Queenstown
129,55,4 Jan 2014,3,v New Zealand,43,0,78.18,Nelson
130,81,8 Jan 2014,12,v New Zealand,106,3,130.86,Hamilton
131,29,23 Feb 2014,5,v Ireland,35,1,120.68,Kingston
132,91,28 Feb 2014,8,v England,87,1,95.60,North Sound
133,38,2 Mar 2014,1,v England,20,0,52.63,North Sound
134,32,5 Mar 2014,3,v England,27,0,84.37,North Sound
135,6,20 Aug 2014,1,v Bangladesh,5,0,83.33,St George's
136,5,22 Aug 2014,1,v Bangladesh,6,0,120.00,St George's
137,6,25 Aug 2014,0,v Bangladesh,3,0,50.00,Basseterre
138,24,8 Oct 2014,4,v India,17,0,70.83,Kochi
139,15,11 Oct 2014,1,v India,10,0,66.66,Delhi
140,2,17 Oct 2014,0,v India,0,0,0.00,Dharamsala
