,date,runs,balls
0,2012-02-10,8,17
1,2012-02-13,5,11
2,2012-02-15,26,43
3,2012-02-18,29,28
4,2012-02-21,1,3
5,2012-03-11,89,126
6,2012-03-15,11,35
7,2012-03-18,105,113
8,2012-03-22,40,87
9,2012-06-07,37,57
10,2012-06-09,14,29
11,2012-06-13,0,4
12,2012-06-16,0,5
13,2012-06-18,6,13
14,2012-08-28,4,12
15,2012-08-31,23,27
16,2012-09-03,78,97
17,2012-12-30,0,1
18,2013-01-03,76,74
19,2013-01-06,21,31
