,date,runs,balls
0,2016-06-30, , 
1,2016-07-02, , 
2,2016-07-07, , 
3,2016-07-09, , 
4,2016-07-10,12,6
5,2016-07-12, , 
6,2016-07-15, , 
7,2016-07-24,1,2
8,2016-07-28, , 
9,2016-07-30, , 
10,2016-08-03,11,9
11,2016-08-07,0,1
12,2016-11-08,1,2
13,2016-11-11, , 
14,2016-11-13, , 
15,2016-11-14, , 
16,2016-11-17,9,4
17,2016-11-20,14,10
18,2016-11-22,6,13
19,2016-12-01, , 
20,2016-12-03,1,4
