,date,runs,balls
0,2011-05-21, , 
1,2011-12-17,7,6
2,2011-12-20,0,1
3,2011-12-27,13,8
4,2012-01-04,4,3
5,2012-01-07,10,11
6,2012-01-09, , 
7,2012-01-19, , 
8,2012-01-21,38,27
9,2012-02-01, , 
