,date,runs,balls
0,2014-02-27, , 
1,2014-02-28, , 
2,2014-03-02,1,4
3,2014-03-03,11,24
4,2014-03-05,16,4
5,2014-03-24,0,4
6,2014-11-07,3,8
7,2014-11-08,19,36
8,2014-11-10,1,6
9,2014-11-11, , 
10,2014-11-13, , 
