,date,runs,balls
0,2014-09-18,27,18
1,2014-09-21,78,48
2,2014-09-23,62,43
3,2014-09-28,21,24
4,2014-10-02,0,1
5,2014-11-02,10,14
6,2014-11-07,69,42
7,2014-11-08,29,34
8,2014-11-13,12,8
9,2014-11-27,17,17
10,2014-11-29,2,5
11,2014-11-30,9,12
12,2014-12-21, , 
13,2014-12-27,80,42
14,2014-12-30,11,18
15,2015-01-01,47,31
16,2015-01-09,6,14
17,2015-01-12, , 
18,2015-01-17,45,48
19,2015-01-22,51,36
