,date,runs,balls
0,2016-02-12,33,38
1,2016-02-14,0,5
2,2016-06-21,95,92
3,2016-06-24, , 
4,2016-06-26, , 
5,2016-06-29, , 
6,2016-07-02,17,9
7,2016-08-17,4,6
8,2016-08-24, , 
9,2016-08-27,7,9
10,2016-08-30, , 
11,2016-09-04,10,8
12,2016-09-17, , 
13,2016-10-07,16,15
14,2016-10-09,7,9
15,2016-10-12,27,18
16,2017-01-10,11,12
17,2017-01-15,9,6
18,2017-01-19,5,4
19,2017-01-22,34,19
