,date,runs,balls
0,2012-03-02,3,4
1,2012-03-07, , 
2,2012-03-09, , 
3,2012-03-14, , 
4,2012-03-16, , 
5,2012-03-21, , 
6,2012-03-30,0,1
7,2012-06-24, , 
8,2012-06-30, , 
9,2012-07-01, , 
10,2012-09-22, , 
11,2012-09-24, , 
12,2012-09-29, , 
13,2013-01-10,0,6
14,2013-01-16, , 
15,2013-01-22, , 
16,2013-01-23, , 
17,2013-01-25, , 
18,2013-01-29,6,9
19,2013-01-31,0,1
