,date,runs,balls
0,2013-02-15, , 
1,2013-02-19, , 
2,2013-02-21, , 
3,2013-02-27, , 
4,2013-03-02, , 
5,2013-03-03,0,3
6,2013-03-11, , 
7,2013-03-13, , 
8,2013-09-26,12,14
9,2013-09-28, , 
10,2013-09-29,1,3
