,date,runs,balls
0,2013-02-15,9,12
1,2013-02-19,25,41
2,2013-02-21,64,85
3,2013-02-27,28,49
4,2013-03-02,22,48
5,2013-03-03,116,133
6,2013-03-11,56,86
7,2013-03-13,88,123
8,2013-08-18,61,103
9,2013-08-22,10,42
10,2013-08-23,0,2
11,2013-08-25,15,18
12,2013-09-08,94,88
13,2013-09-10,59,71
14,2013-09-12,11,29
15,2013-09-15,1,10
16,2013-09-17,38,72
17,2013-09-26,13,21
18,2013-09-28,119,131
19,2013-09-29,6,11
