,date,runs,balls
0,2010-01-12,0,1
1,2010-01-17,11,11
2,2010-01-23,4,6
3,2010-02-23,4,2
4,2010-02-26, , 
5,2010-02-28, , 
6,2010-06-08,4,5
7,2010-06-11,0,1
8,2010-06-13, , 
9,2010-06-18,4,7
10,2010-06-19, , 
11,2010-07-09,8,4
12,2010-07-10, , 
13,2010-07-16,2,6
14,2010-07-18,2,2
15,2010-07-26,10,7
16,2010-08-14, , 
17,2010-08-14,3,4
18,2010-09-12,11,7
19,2010-09-14,16,10
20,2010-09-17, , 
21,2010-09-21,23,10
22,2010-09-25,19,23
23,2011-01-04,0,3
24,2011-01-08,7,5
