,date,runs,balls
0,2014-04-01,53,42
1,2014-04-03, , 
2,2014-04-04,2,4
3,2014-04-25, , 
4,2014-04-27, , 
5,2014-05-05,0,2
6,2014-05-07,10,14
7,2014-05-10,21,22
