,date,runs,balls
0,2015-08-04, , 
1,2015-08-07,9,14
2,2015-08-19,33,32
3,2015-08-23, , 
4,2015-08-26,35,44
5,2015-10-05, , 
6,2015-10-07,15,15
7,2015-10-10,6,17
8,2015-12-27,110,79
9,2015-12-30,25,25
