,date,runs,balls
0,2015-12-10,47,57
1,2015-12-11,0,4
2,2015-12-13, , 
3,2015-12-14, , 
4,2015-12-17,28,28
5,2015-12-18, , 
6,2015-12-23,38,16
7,2015-12-26, , 
8,2015-12-28,57,47
9,2016-01-25, , 
10,2016-01-29,5,20
