,date,runs,balls
0,2013-02-22, , 
1,2013-02-24, , 
2,2013-02-28, , 
3,2013-03-06, , 
4,2013-03-08, , 
5,2013-03-12, , 
6,2013-03-14, , 
7,2013-03-22, , 
8,2013-03-28, , 
9,2013-04-20, , 
10,2013-04-21, , 
11,2013-04-24,4,8
12,2014-01-05, , 
13,2014-01-09, , 
14,2014-01-11, , 
15,2014-01-15, , 
16,2014-01-17, , 
17,2014-01-19, , 
18,2014-01-22,0,1
19,2014-01-24, , 
20,2014-01-31, , 
21,2014-02-02, , 
22,2014-02-09, , 
