,date,runs,balls
0,2015-06-18,0,0
1,2015-06-21, , 
2,2015-06-24,9,17
3,2015-07-10,0,11
4,2015-07-12, , 
5,2015-07-15, , 
6,2015-11-07, , 
7,2015-11-09,5,4
8,2015-11-11,1,1
