,date,runs,balls
0,2010-03-12,13,12
1,2010-03-14,19,10
2,2010-03-19,1,2
3,2010-03-21,45,30
4,2010-03-26,49,35
5,2010-03-28,45,28
6,2010-04-01,2,6
7,2010-04-03,11,13
8,2010-04-05,73,44
9,2010-04-08,6,5
10,2010-04-10,8,15
11,2010-04-12,51,46
12,2010-04-16,68,38
13,2010-04-18,11,9
14,2010-04-22,2,5
15,2010-04-24,0,4
16,2010-05-07,79,46
17,2010-05-09,5,8
18,2010-05-11, , 
19,2010-06-12,10,15
20,2010-06-13,0,0
21,2011-01-09,53,34
