,date,runs,balls
0,2015-04-09,2,1
1,2015-04-11, , 
2,2015-04-17, , 
3,2015-04-19, , 
4,2015-04-22,2,6
5,2015-04-25, , 
6,2015-04-28, , 
7,2015-04-30,0,1
8,2015-05-02, , 
9,2015-05-04,0,0
10,2015-05-08, , 
11,2015-05-10, , 
12,2015-05-12, , 
13,2015-05-19,3,3
14,2015-05-22, , 
15,2015-05-24,21,7
16,2015-07-17, , 
17,2015-07-19,3,3
18,2015-10-02, , 
19,2015-10-05,0,4
