,date,runs,balls
0,2013-09-22,17,10
1,2013-09-24,0,2
2,2013-09-28,42,25
3,2013-12-22,15,7
4,2013-12-28, , 
5,2013-12-30,40,19
6,2014-01-02,7,3
7,2014-01-08,25,13
8,2014-01-11,7,6
9,2014-01-18,1,4
10,2014-01-23,35,21
11,2014-02-02,29,16
