,date,runs,balls
0,2010-02-11,0,2
1,2010-02-13,19,24
2,2010-02-14,54,79
3,2010-02-16,109,136
4,2010-02-22,13,21
5,2010-02-25,110,112
6,2010-03-08,86,99
7,2010-03-09,33,51
8,2010-06-23,0,3
9,2010-06-25,122,118
10,2010-06-28,31,51
11,2010-07-01,73,91
12,2010-07-02,114,90
13,2010-07-06,27,27
14,2010-07-08,87,89
