,date,runs,balls
0,2010-01-15,12,23
1,2010-01-31,26,45
2,2010-02-28,2,6
3,2010-03-07,1,6
4,2010-05-05,16,32
5,2010-05-06,8,7
6,2010-05-09,4,10
7,2010-05-14,80,64
8,2010-08-24,22,33
9,2010-08-29, , 
10,2010-08-31,1,4
11,2010-09-04,20,41
12,2010-10-31,102,103
13,2010-11-05,15,14
14,2010-11-07,60,67
15,2010-11-10,46,26
16,2010-11-12,102,96
17,2010-11-19,30,38
18,2010-11-21,48,54
19,2010-11-28,1,5
20,2010-12-03,6,8
21,2010-12-10,29,31
