,date,runs,balls
0,2015-05-15,46,28
1,2015-05-22,15,14
2,2015-05-28,11,11
3,2015-05-29,5,5
4,2015-05-31,24,18
5,2015-06-05,26,18
6,2015-06-23,21,11
7,2015-07-03,39,24
8,2015-07-10,22,11
9,2015-07-12,5,7
10,2015-07-17,8,8
11,2015-08-15,27,27
12,2015-08-31,2,7
13,2015-11-26,53,25
14,2015-11-27,11,9
15,2015-11-30,7,8
16,2015-12-07,31,21
17,2015-12-10,14,13
18,2015-12-11,15,15
19,2015-12-13,61,48
20,2015-12-16,50,31
