,date,runs,balls
0,2010-02-10,0,0
1,2010-02-13, , 
2,2010-02-14,4,7
3,2010-03-08, , 
4,2010-03-09,0,2
5,2010-08-25,7,10
6,2010-08-28,0,1
7,2010-11-28,1,1
8,2010-12-01, , 
9,2010-12-04, , 
10,2010-12-10, , 
