,date,runs,balls
0,2010-02-05,61,49
1,2010-02-07,32,15
2,2010-02-12,82,52
3,2010-02-19,5,8
4,2010-02-21,18,12
5,2010-02-26,60,41
6,2010-03-03,2,7
7,2010-03-12,23,12
8,2010-09-11,34,28
9,2010-09-13,8,8
10,2010-09-18,1,3
11,2010-09-22,17,24
12,2010-09-25,46,35
13,2010-09-26,16,23
14,2010-10-08,3,5
15,2010-10-10,12,8
16,2010-10-26,46,38
17,2010-10-27,31,17
18,2011-01-09,2,8
