,date,runs,balls
0,2013-03-17, , 
1,2013-03-18,7,3
2,2013-03-19,0,1
3,2013-03-22,43,23
4,2013-03-26,0,1
5,2013-03-27,11,6
6,2013-03-29,18,7
7,2013-03-30, , 
8,2013-03-31,12,3
