,date,runs,balls
0,2014-03-29,7,7
1,2014-03-31,0,1
2,2014-04-17, , 
3,2014-04-19,8,11
4,2014-04-21,22,15
5,2014-05-25,12,20
6,2014-07-05,11,8
7,2014-07-06,7,5
8,2014-07-11,11,14
9,2014-07-17,7,11
10,2014-07-19, , 
11,2014-07-20,16,16
12,2014-07-24,33,32
13,2014-07-26,2,3
14,2014-08-02,35,26
15,2014-08-07,9,5
16,2014-08-10, , 
17,2014-08-14, , 
18,2014-08-16,17,17
19,2014-12-04,6,9
20,2014-12-05,7,4
