,date,runs,balls
0,2013-04-22, , 
1,2013-04-25, , 
2,2013-05-08, , 
3,2013-05-12, , 
4,2013-05-14, , 
5,2013-05-18, , 
6,2013-07-30, , 
7,2013-08-01,6,1
8,2013-08-03, , 
9,2013-08-08, , 
10,2013-08-11,16,4
11,2013-08-17, , 
12,2013-08-23,5,5
13,2013-09-22, , 
14,2013-09-26, , 
15,2013-09-28, , 
16,2013-10-02,0,1
17,2013-10-04,0,0
18,2014-01-15, , 
19,2014-01-18,5,5
