,date,runs,balls
0,2016-06-16,51,59
1,2016-06-18,8,7
2,2016-06-21,17,14
3,2016-06-24,0,9
4,2016-06-26,53,66
5,2016-06-29,77,64
6,2016-07-02,22,34
7,2016-08-21,67,95
8,2016-08-24,69,69
9,2016-08-28,4,2
10,2016-08-31,1,8
11,2016-09-04,33,36
12,2016-11-14,12,8
13,2016-11-16,4,6
14,2016-11-21, , 
15,2016-11-23,94,73
16,2016-11-27,57,72
17,2017-01-28,62,94
18,2017-02-01,20,22
