,date,runs,balls
0,2010-02-28, , 
1,2010-03-02, , 
2,2010-06-19, , 
3,2010-06-22, , 
4,2010-06-24, , 
5,2010-06-27,0,5
6,2010-06-30,4,5
7,2010-07-03,3,8
8,2010-07-08, , 
9,2010-07-10,21,25
10,2010-07-12, , 
11,2010-09-10, , 
12,2010-09-12, , 
13,2010-09-17,4,7
14,2010-09-20,2,8
15,2010-09-22, , 
