,date,runs,balls
0,2010-09-12,78,48
1,2010-09-14,50,48
2,2010-09-17,69,57
3,2010-09-21,16,15
4,2010-09-25,13,9
5,2011-01-04,10,10
6,2011-01-08,76,53
