,date,runs,balls
0,2015-06-05,71,35
1,2015-08-15,53,37
2,2015-08-29,10,10
3,2015-08-29,27,15
4,2015-08-31,11,4
5,2015-11-27,33,22
6,2015-11-30,2,3
