,date,runs,balls
0,2012-02-09,21,7
1,2012-02-25,15,15
2,2012-03-03,10,13
3,2012-07-07,1,4
4,2012-07-11,50,70
5,2012-07-14,11,19
6,2012-11-04,16,16
7,2012-11-06,22,18
8,2012-11-10,0,1
9,2012-11-12, , 
10,2013-01-19,24,21
11,2013-01-22,19,23
12,2013-01-25,2,2
