,date,runs,balls
0,2010-01-15,7,6
1,2010-01-17,7,2
2,2010-10-31,23,11
3,2010-11-03,22,7
4,2010-11-05,32,14
5,2010-11-12, , 
6,2010-11-17,7,4
7,2010-11-19,5,5
8,2010-11-21,1,3
9,2010-11-26,3,5
10,2010-12-01,0,2
11,2011-01-09,26,27
