,date,runs,balls
0,2014-02-28,3,4
1,2014-03-02,1,7
2,2014-03-03,1,10
3,2014-03-05,8,12
4,2014-03-23,26,34
5,2014-03-25,1,15
6,2014-11-10,58,91
7,2014-11-11,71,96
8,2014-11-13,0,1
9,2014-11-29,1,3
