,date,runs,balls
0,2010-02-10,38,36
1,2010-02-12,25,20
2,2010-02-14,15,22
3,2010-02-16,10,17
4,2010-03-07,10,19
5,2010-10-08,22,32
6,2010-10-09,1,8
7,2010-10-20,12,17
8,2010-12-07,37,39
9,2010-12-10, , 
