,date,runs,balls
0,2012-04-16,0,4
1,2012-04-22, , 
2,2012-04-25, , 
3,2012-04-27,1,1
4,2012-04-29, , 
5,2012-05-06,1,1
6,2012-05-09, , 
7,2012-05-14, , 
8,2012-05-16,3,5
9,2012-05-20, , 
10,2012-05-23,1,1
