,date,runs,balls
0,2015-01-18,4,8
1,2015-01-30,63,52
2,2015-02-01,2,6
3,2015-02-06,56,38
4,2015-02-08,1,7
5,2015-02-10,24,40
6,2015-02-13,134,103
