,date,runs,balls
0,2013-06-11,56,35
1,2013-06-14,0,0
2,2013-06-28, , 
3,2013-06-30,29,25
4,2013-07-05,12,13
5,2013-07-07,3,9
6,2013-07-14,21,43
7,2013-07-16,3,3
8,2013-07-19,10,5
9,2013-07-21,7,9
10,2013-07-24,29,18
11,2013-11-21,5,16
12,2013-11-24,63,45
13,2013-11-27,37,29
14,2013-12-26,43,27
