,date,runs,balls
0,2016-02-06,16,28
1,2016-02-08,27,45
2,2016-10-16,4,14
3,2016-10-20,21,32
4,2016-10-23,6,5
5,2016-10-29,0,7
6,2017-01-15,12,13
7,2017-01-18, , 
8,2017-01-25,1,6
