,date,runs,balls
0,2014-03-12, , 
1,2014-05-16, , 
2,2014-05-23, , 
3,2014-05-25, , 
4,2014-05-30, , 
5,2014-06-05, , 
6,2014-06-13, , 
7,2014-06-20, , 
8,2014-06-25, , 
9,2014-06-27,11,3
10,2014-07-04,0,1
11,2014-07-06,16,11
12,2014-08-03, , 
13,2014-09-20, , 
14,2014-09-22,5,4
15,2014-09-27,2,6
16,2014-09-29,5,9
17,2014-11-02,2,5
18,2014-11-05, , 
19,2014-11-07,2,2
20,2014-11-09, , 
21,2015-01-09, , 
22,2015-01-11,2,2
23,2015-01-14, , 
