,date,runs,balls
0,2013-04-13,0,4
1,2013-04-16,12,7
2,2013-04-20, , 
3,2013-04-23,0,1
4,2013-04-27,23,18
5,2013-04-29,3,4
6,2013-05-06, , 
7,2013-05-10, , 
8,2013-05-12,0,3
9,2013-05-18, , 
10,2013-09-22,4,3
11,2013-09-24, , 
12,2013-09-30, , 
13,2013-10-02, , 
14,2013-10-05, , 
