,date,runs,balls
0,2012-02-05,2,12
1,2012-02-10,1,4
2,2012-02-12,6,14
3,2012-02-17,2,10
4,2012-02-19,7,26
5,2012-02-25,75,78
6,2012-10-14,47,63
7,2012-10-28,25,35
8,2012-10-30,14,22
