,date,runs,balls
0,2015-04-10,13,16
1,2015-04-12,1,2
2,2015-04-14, , 
3,2015-04-16,16,14
4,2015-04-19, , 
5,2015-04-21,12,4
6,2015-04-24,20,20
7,2015-04-29, , 
8,2015-05-01,9,6
9,2015-05-03, , 
10,2015-05-07,3,3
11,2015-05-16, , 
12,2015-05-20,0,1
13,2015-07-17,11,6
14,2015-07-19,24,23
15,2016-01-02,4,13
16,2016-01-03,38,19
17,2016-01-04,2,4
18,2016-01-07,0,2
19,2016-01-08,32,30
