,date,runs,balls
0,2010-03-19, , 
1,2010-03-21,3,4
2,2010-03-25, , 
3,2010-03-29, , 
4,2010-03-31, , 
5,2010-04-15, , 
6,2010-04-18, , 
7,2010-10-21,0,1
8,2010-10-22,2,3
9,2010-10-24,1,2
10,2010-10-25, , 
