,date,runs,balls
0,2014-07-20,0,1
1,2014-07-22,33,22
2,2014-07-26,4,4
3,2014-07-29,41,39
4,2014-08-02,24,19
5,2014-10-07,3,7
6,2014-10-17,31,26
7,2014-10-20,8,28
8,2014-10-24,0,1
9,2014-10-26,5,9
