,date,runs,balls
0,2015-02-14,0,1
1,2015-02-28,23,30
2,2015-03-08,67,41
3,2015-03-14,24,23
4,2015-03-20,64,66
5,2015-03-26,28,30
6,2015-03-29,2,5
7,2015-08-27,26,25
8,2015-09-03,6,11
9,2015-09-05,39,38
10,2015-10-08,12,14
11,2015-10-10,13,19
12,2015-10-12,25,43
13,2015-10-16,18,20
14,2015-10-18,64,91
