,date,runs,balls
0,2014-04-01, , 
1,2014-04-02, , 
2,2014-04-03,5,4
3,2014-04-04,10,21
4,2014-04-05, , 
5,2014-04-16, , 
6,2014-04-19,1,5
7,2014-04-25, , 
8,2014-04-27, , 
9,2014-04-30, , 
10,2014-05-12, , 
11,2014-05-14, , 
12,2014-05-19, , 
13,2014-05-21, , 
14,2014-05-23,2,2
15,2014-05-25, , 
16,2014-05-28,1,1
17,2014-09-13, , 
18,2014-09-14, , 
19,2014-09-16,1,1
