,date,runs,balls
0,2011-02-09, , 
1,2011-02-19,76,80
2,2011-02-27,6,16
3,2011-10-16,6,11
4,2011-10-22,33,33
5,2011-11-02,50,46
6,2011-11-13,29,28
7,2011-11-27,50,59
8,2011-12-04,14,29
