,date,runs,balls
0,2016-02-06,99,124
1,2016-02-09,65,73
2,2016-02-12,50,56
3,2016-02-14,112,128
4,2016-06-21,4,5
5,2016-06-24,133,110
6,2016-06-26,0,1
7,2016-06-29, , 
8,2016-08-24,7,10
9,2016-08-27,14,24
10,2016-08-30,171,122
11,2016-09-01,8,18
12,2016-09-04,23,15
13,2017-01-10,40,37
14,2017-01-15,9,18
15,2017-01-19,14,12
