,date,runs,balls
0,2011-02-06,33,26
1,2011-02-11,31,25
2,2011-02-18,13,18
3,2011-02-27,54,42
4,2011-03-09,5,4
5,2011-03-18,35,21
6,2011-09-24,55,47
7,2011-09-28,18,14
8,2011-09-30, , 
9,2011-10-04,2,9
10,2011-12-18,2,5
11,2011-12-22,57,36
12,2011-12-29,38,22
13,2012-01-04,69,48
14,2012-01-08,65,41
15,2012-01-21,71,46
16,2012-01-28,0,1
