,date,runs,balls
0,2010-03-12,0,1
1,2010-03-14,50,29
2,2010-03-16,8,3
3,2010-03-20,11,13
4,2010-03-27,75,47
5,2010-03-29,0,3
6,2010-04-01,5,7
7,2010-04-04,35,32
8,2010-04-07,26,18
9,2010-04-10,0,2
10,2010-04-13,27,31
11,2010-04-17, , 
12,2010-04-19, , 
13,2010-10-20,12,14
14,2010-10-22,59,53
15,2010-10-23,40,37
16,2010-10-24,1,2
