,date,runs,balls
0,2015-03-24,1,1
1,2015-03-25, , 
2,2015-03-26,4,6
3,2015-03-27,4,6
4,2016-01-02, , 
5,2016-01-03,2,2
6,2016-01-04, , 
7,2016-01-06, , 
8,2016-01-10, , 
9,2016-01-15, , 
10,2016-01-16, , 
11,2016-01-18,19,14
