,date,runs,balls
0,2010-02-03, , 
1,2010-02-10,0,0
2,2010-02-13,0,1
3,2010-06-01,0,1
4,2010-06-09, , 
5,2010-06-11,14,16
6,2010-06-12,4,3
7,2010-06-16,2,2
8,2010-06-18, , 
9,2010-06-20, , 
10,2010-06-25, , 
11,2010-06-28, , 
12,2010-07-02,8,11
13,2010-07-04, , 
14,2010-07-09, , 
15,2010-07-11, , 
16,2010-07-14, , 
17,2010-07-16, , 
18,2010-07-18,1,4
19,2010-07-27, , 
20,2010-08-14, , 
21,2010-08-14, , 
