,date,runs,balls
0,2010-01-15,4,5
1,2010-01-17,28,17
2,2010-01-22,26,19
3,2010-01-24,59,42
4,2010-01-26,8,5
5,2010-03-06,0,1
6,2010-03-13,0,3
7,2010-03-15,0,1
8,2010-03-17,17,12
9,2010-03-19,15,24
10,2010-04-15,1,2
11,2010-04-18,11,11
12,2010-04-30,3,19
13,2010-05-03,2,4
14,2010-05-07,4,1
15,2010-05-09,20,12
16,2010-05-11,33,26
17,2010-05-13,9,8
18,2010-05-22,6,7
19,2010-05-23,33,49
20,2010-10-31,41,34
