,date,runs,balls
0,2014-02-27,42,65
1,2014-03-03,4,2
2,2014-03-05, , 
3,2014-03-07,6,15
4,2014-03-11,30,50
5,2014-03-14,3,9
6,2014-03-23,28,38
7,2014-11-07,0,2
8,2014-11-11,71,41
9,2014-11-13, , 
10,2014-11-15,36,20
11,2014-11-20,29,22
12,2014-11-23,6,9
