,date,runs,balls
0,2013-03-17,15,16
1,2013-03-19,27,27
2,2013-03-20, , 
3,2013-03-21,10,15
4,2013-03-26,1,5
5,2013-03-27,64,35
6,2013-03-28,22,19
7,2013-03-29,7,11
8,2013-04-28,39,23
9,2013-04-30,13,15
10,2013-05-02,18,18
