,date,runs,balls
0,2012-08-25,2,6
1,2012-08-28,38,38
2,2012-08-31,28,27
3,2012-09-03,56,38
4,2012-10-28,42,44
5,2012-11-07,58,53
6,2012-11-18,9,19
7,2012-11-28,20,29
8,2013-01-11,5,6
9,2013-01-13,8,18
10,2013-01-23,9,9
11,2013-02-01,51,35
