,date,runs,balls
0,2010-02-17, , 
1,2010-02-19, , 
2,2010-02-20, , 
3,2010-05-03, , 
4,2010-05-04,0,0
5,2010-05-06, , 
6,2010-05-08, , 
7,2010-05-10, , 
8,2010-05-13, , 
9,2010-05-16, , 
10,2010-06-13, , 
11,2010-06-15,0,1
12,2010-08-14, , 
13,2010-09-05, , 
14,2010-09-07, , 
